CryoSleep,HomePlanet_Earth,HomePlanet_Europa,Cabin_deck_B,Cabin_deck_C,Cabin_side_P,RoomService,Spa,VRDeck,spending_Categ_Low,spending_Categ_Medium,spending_Categ_High,Transported
False,True,False,False,False,True,0.0,3434.0,0.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,True,False,True,True,45.0,0.0,6803.0,False,False,True,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,1.0,312.0,False,False,True,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,182.0,33.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,35.0,121.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,65.0,62.0,False,True,False,True
False,False,True,False,True,True,0.0,544.0,1272.0,False,False,True,False
False,True,False,False,False,True,183.0,110.0,374.0,False,True,False,False
False,False,True,False,True,False,0.0,1006.0,2084.0,False,False,True,True
False,False,False,False,False,True,0.0,0.0,2.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1144.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,225.0,107.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,False,True,False,True,False,0.0,1404.0,366.0,False,False,True,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,14327.0,1.0,0.0,False,False,True,False
False,True,False,False,False,False,0.0,749.0,0.0,False,True,False,False
False,False,True,True,False,False,0.0,2052.0,3687.0,False,False,True,False
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,71.0,0.0,False,True,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,3148.0,0.0,0.0,False,False,True,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,True,False,False,True,818.0,2956.0,2311.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,11.0,998.0,False,True,False,False
False,True,False,False,False,True,2614.0,0.0,0.0,False,True,False,False
False,False,False,False,False,True,130.0,0.0,0.0,False,True,False,True
False,False,False,False,False,True,179.0,131.0,0.0,False,True,False,False
False,False,False,False,False,True,1420.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,39.0,1094.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,131.0,1.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,502.0,False,True,False,True
False,True,False,False,False,False,154.0,213.0,453.0,False,True,False,False
False,True,False,False,False,True,866.0,0.0,23.0,False,True,False,False
False,False,True,False,True,False,0.0,1777.0,0.0,False,False,True,True
False,False,True,False,True,False,0.0,4.0,1960.0,False,False,True,True
False,False,True,False,True,False,0.0,1271.0,2630.0,False,False,True,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,8.0,56.0,2167.0,False,True,False,True
False,False,False,False,False,False,706.0,0.0,583.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,40.0,6178.0,False,False,True,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,962.0,105.0,0.0,False,False,True,True
False,False,False,False,False,False,531.0,200.0,0.0,False,True,False,False
False,False,False,False,False,False,574.0,1831.0,2.0,False,False,True,False
False,True,False,False,False,False,37.0,305.0,581.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,0.0,13.0,302.0,False,False,True,True
False,False,True,False,True,True,0.0,3.0,6.0,False,True,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,282.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,204.0,38.0,1.0,False,True,False,False
False,False,True,False,False,False,0.0,14.0,1647.0,False,True,False,False
False,False,True,False,False,False,0.0,1795.0,588.0,False,False,True,False
False,False,False,False,False,True,233.0,0.0,171.0,False,True,False,False
False,False,False,False,False,False,850.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,25.0,2.0,321.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,185.0,1810.0,53.0,False,True,False,False
False,True,False,False,False,True,248.0,0.0,623.0,False,True,False,False
False,True,False,False,False,False,0.0,693.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,298.0,5.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,56.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,8.0,74.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,256.0,0.0,373.0,False,True,False,False
False,True,False,False,False,False,935.0,0.0,0.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,2130.0,1.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,123.0,0.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,588.0,228.0,6.0,False,True,False,False
False,False,False,False,False,False,845.0,123.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,50.0,2998.0,4334.0,False,False,True,False
False,False,True,False,True,False,0.0,3873.0,240.0,False,False,True,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,10887.0,0.0,False,False,True,False
False,False,True,False,False,True,223.0,1318.0,1866.0,False,False,True,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,2.0,9.0,754.0,False,True,False,False
False,True,False,False,False,False,0.0,778.0,0.0,False,True,False,False
False,False,True,True,False,False,0.0,0.0,1666.0,False,False,True,False
False,True,False,False,False,False,63.0,253.0,42.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,13.0,1439.0,1955.0,False,False,True,False
False,False,True,False,False,False,0.0,161.0,0.0,False,False,True,True
False,True,False,False,False,True,0.0,599.0,0.0,False,True,False,False
False,True,False,False,False,False,138.0,18.0,40.0,False,True,False,True
False,False,False,False,False,False,21.0,0.0,1.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,1028.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,211.0,493.0,62.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,22.0,864.0,0.0,False,True,False,False
False,False,False,False,False,True,665.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,30.0,321.0,451.0,False,True,False,False
False,False,True,False,True,False,0.0,0.0,98.0,False,False,True,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,564.0,0.0,30.0,False,True,False,True
False,False,False,False,False,True,17.0,394.0,0.0,False,True,False,False
False,False,False,False,False,False,588.0,0.0,0.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,526.0,258.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,363.0,0.0,512.0,False,True,False,True
False,False,False,False,False,True,944.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,19.0,785.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,542.0,0.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,20.0,0.0,3.0,False,True,False,True
False,True,False,False,False,False,0.0,19.0,44.0,False,True,False,True
False,True,False,False,False,False,1.0,0.0,700.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,12.0,1381.0,358.0,False,False,True,False
False,False,True,True,False,False,21.0,1966.0,12708.0,False,False,True,False
False,False,False,False,False,False,2260.0,106.0,60.0,False,True,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,161.0,624.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,18.0,86.0,False,True,False,True
False,True,False,False,False,True,148.0,619.0,34.0,False,True,False,True
False,True,False,False,False,False,14.0,103.0,333.0,False,True,False,True
False,True,False,False,False,False,330.0,2.0,0.0,False,True,False,True
False,True,False,False,False,False,0.0,172.0,0.0,False,True,False,True
False,False,True,False,True,True,4531.0,157.0,12.0,False,False,True,False
False,True,False,False,False,False,12.0,4.0,753.0,False,True,False,True
False,True,False,False,False,True,423.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
False,False,True,False,False,False,1721.0,28.0,1362.0,False,False,True,False
False,True,False,False,False,True,0.0,734.0,21.0,False,True,False,False
False,True,False,False,False,False,0.0,142.0,2.0,False,True,False,True
False,True,False,False,False,True,0.0,13.0,0.0,False,True,False,True
False,True,False,False,False,True,8.0,0.0,176.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
False,False,True,False,True,False,0.0,0.0,3880.0,False,False,True,True
False,False,False,False,False,False,654.0,0.0,0.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,529.0,21.0,0.0,False,True,False,True
False,False,False,False,False,False,750.0,368.0,0.0,False,True,False,False
False,False,False,False,False,False,108.0,861.0,0.0,False,True,False,False
False,True,False,False,False,True,362.0,12.0,483.0,False,True,False,False
False,True,False,False,False,True,126.0,1305.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,9.0,20.0,1837.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,False,74.0,0.0,502.0,False,True,False,True
False,True,False,False,False,False,0.0,1284.0,8.0,False,False,True,False
False,True,False,False,False,True,0.0,405.0,0.0,False,True,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,274.0,19.0,466.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,44.0,42.0,1731.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,176.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,2121.0,0.0,False,True,False,False
False,True,False,False,False,False,647.0,71.0,140.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,8.0,5.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,672.0,10.0,False,True,False,False
False,True,False,False,False,True,0.0,2.0,8.0,False,True,False,False
False,True,False,False,False,True,695.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,62.0,1.0,2203.0,False,True,False,False
False,True,False,False,False,False,2.0,788.0,0.0,False,True,False,False
False,True,False,False,False,True,460.0,1.0,0.0,False,True,False,False
False,False,True,False,False,True,0.0,2711.0,691.0,False,False,True,False
False,True,False,False,False,True,0.0,702.0,0.0,False,True,False,False
False,False,False,False,False,True,3284.0,0.0,2.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1301.0,1.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,False,1.0,1679.0,27.0,False,False,True,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,261.0,0.0,0.0,False,True,False,True
False,False,False,False,False,True,725.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,197.0,7.0,0.0,False,False,True,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,0.0,0.0,False,False,True,True
False,False,False,False,False,True,223.0,14.0,0.0,False,True,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,2083.0,0.0,0.0,False,True,False,False
False,False,False,False,False,False,623.0,304.0,776.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,210.0,1027.0,199.0,False,True,False,False
False,True,False,False,False,False,1242.0,22.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,988.0,2.0,0.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,269.0,2.0,0.0,False,True,False,True
False,False,True,False,False,False,0.0,737.0,2193.0,False,False,True,False
False,False,True,False,False,False,153.0,334.0,1539.0,False,False,True,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,11.0,38.0,0.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,3.0,50.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,474.0,0.0,False,True,False,False
False,False,False,False,False,False,1016.0,5.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,2147.0,59.0,0.0,False,True,False,False
False,True,False,False,False,True,457.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,1376.0,False,True,False,False
False,False,True,True,False,True,87.0,0.0,79.0,False,False,True,True
False,True,False,False,False,True,957.0,0.0,39.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,True,0.0,9319.0,1225.0,False,False,True,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,32.0,False,True,False,True
False,True,False,False,False,False,2756.0,0.0,103.0,False,False,True,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,882.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,7.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,530.0,0.0,179.0,False,True,False,False
False,True,False,False,False,True,61.0,445.0,0.0,False,True,False,True
False,True,False,False,False,False,36.0,588.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,786.0,0.0,False,True,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,610.0,200.0,5.0,False,True,False,False
False,True,False,False,False,True,479.0,29.0,4.0,False,True,False,False
False,True,False,False,False,True,642.0,0.0,0.0,False,True,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,1120.0,0.0,794.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,819.0,49.0,2.0,False,True,False,False
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
True,False,True,True,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,True,False,True,0.0,5.0,3283.0,False,False,True,False
False,False,False,False,False,False,1337.0,0.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,1033.0,0.0,518.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,False,False,False,False,True,1331.0,484.0,0.0,False,True,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,54.0,6691.0,253.0,False,False,True,False
False,False,False,False,False,True,1092.0,0.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,352.0,326.0,False,True,False,False
False,True,False,False,False,False,648.0,0.0,4.0,False,True,False,True
False,False,True,True,False,True,4.0,251.0,213.0,False,False,True,True
False,True,False,False,False,True,0.0,474.0,12.0,False,True,False,False
False,True,False,False,False,True,1042.0,9.0,0.0,False,True,False,False
False,True,False,False,False,False,4.0,51.0,0.0,False,True,False,False
False,False,True,False,False,False,1904.0,89.0,4411.0,False,False,True,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,4160.0,False,False,True,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,5.0,0.0,895.0,False,True,False,False
False,False,False,False,False,False,1285.0,1386.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,1157.0,131.0,0.0,False,True,False,True
False,False,False,False,False,False,1307.0,2.0,0.0,False,True,False,False
False,False,True,False,True,False,0.0,1373.0,7218.0,False,False,True,False
False,False,True,False,True,False,10.0,6216.0,101.0,False,False,True,False
False,True,False,False,False,True,8.0,419.0,304.0,False,True,False,True
False,True,False,False,False,False,0.0,0.0,261.0,False,True,False,False
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,433.0,86.0,0.0,False,True,False,False
False,False,False,False,False,False,1176.0,103.0,0.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,228.0,3.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,600.0,659.0,191.0,False,True,False,False
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,639.0,0.0,0.0,False,True,False,False
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,True,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,True,0.0,20.0,1371.0,False,True,False,False
False,False,True,False,True,True,530.0,0.0,9129.0,False,False,True,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,True,False,0.0,56.0,118.0,False,False,True,True
False,True,False,False,False,False,971.0,0.0,5.0,False,True,False,False
False,True,False,False,False,False,0.0,0.0,0.0,False,True,False,True
False,False,True,False,False,False,1961.0,3025.0,2406.0,False,False,True,False
True,False,True,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,True,False,False,False,606.0,2011.0,0.0,False,False,True,False
False,True,False,False,False,False,0.0,344.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,1309.0,1.0,0.0,False,True,False,False
False,True,False,False,False,False,542.0,5.0,0.0,False,True,False,True
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,False,4608.0,382.0,0.0,False,False,True,False
False,True,False,False,False,True,0.0,1.0,5147.0,False,False,True,False
False,True,False,False,False,False,1.0,558.0,1.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,True,False,False,True,8151.0,7352.0,754.0,False,False,True,False
False,True,False,False,False,False,0.0,95.0,0.0,False,True,False,True
False,False,False,False,False,True,2575.0,0.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,1600.0,168.0,False,True,False,True
False,False,True,True,False,True,3926.0,1483.0,611.0,False,False,True,False
False,False,True,True,False,True,0.0,0.0,41.0,False,False,True,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,True,793.0,0.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,1471.0,1109.0,330.0,False,False,True,False
False,False,True,False,True,True,9.0,3.0,7865.0,False,False,True,False
True,False,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,True
False,True,False,False,False,True,6.0,0.0,0.0,False,True,False,True
True,False,True,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,25.0,16.0,0.0,False,True,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,83.0,654.0,3.0,False,True,False,True
False,False,True,True,False,True,0.0,763.0,3541.0,False,False,True,False
False,False,True,True,False,True,29.0,712.0,4360.0,False,False,True,False
False,False,True,True,False,True,0.0,1984.0,521.0,False,False,True,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
True,False,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,False,False,False,False,True,0.0,0.0,0.0,True,False,False,False
False,True,False,False,False,False,0.0,0.0,90.0,False,True,False,True
False,True,False,False,False,True,256.0,340.0,0.0,False,True,False,False
False,True,False,False,False,False,0.0,738.0,0.0,False,True,False,False
True,False,True,False,True,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,False,0.0,0.0,213.0,False,True,False,True
False,True,False,False,False,False,43.0,1893.0,119.0,False,True,False,False
False,False,False,False,False,True,56.0,21.0,0.0,False,True,False,False
False,False,False,False,False,True,0.0,0.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
True,True,False,False,False,False,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,5049.0,0.0,0.0,False,False,True,False
False,True,False,False,False,True,0.0,0.0,0.0,False,True,False,True
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,107.0,48.0,0.0,False,True,False,False
False,True,False,False,False,True,0.0,10.0,15.0,False,True,False,False
True,True,False,False,False,True,0.0,0.0,0.0,True,False,False,True
False,True,False,False,False,True,1528.0,0.0,0.0,False,True,False,False
